Ticket Clinic,"  Ticket Clinic  1502 SE Port Saint Lucie Blvd 
Port Saint Lucie, Florida USA ",,772-340-3244,,"
										 this thief contacted me regularly intil i paid the first 500 dollars. he was supposed to perform a forensic audit on a mortgage loan. i recieved a request form via fax to send to my mortgage company. The form asked for documents that was supposedly needed to complete this task. The mortgage company informed me that the request was not valid.
after one month of him stating that he would have his people reconfigure the request document, he tod me there was another way to go around the combative mortgage company. This was simular to the audit and required just a copy of the mortgage note. After more than a month of phone tag with this thief, he contacts me to give me the great news. He states that his people found numerous major violations in the loan documents.
he told me the senerio that was more than likely to happen once these violations are revealed to the mortgage company. he also stated that i needed to satisfy the balance for this service which was another 500$.  I was to recieve via mail all the documents with the findings. They were to be notorized and mailed in to the mortgage company. I have not yet recieved any documents and i am in the process of filing the fraudulent claim with paypal. Hopefully i can get some of the money returned   									",Attorneys & Legal Services,0
Kimberly L. Copeland & Associates,"  Kimberly L. Copeland & Associates  256 N. Brunswick Street 
Jesup, Georgia USA ",,912-530-7317,,"
										 Wyse Kadish LLP of Portland has been known to turn away from cases because of sexual preferance, color and nationality. 
 Do not use Wyse Kadish LLP or Bruce Orr Potland Attorney									",Attorneys & Legal Services,0
SOLUCIONES LEGALES MOISES ISRAEL VILLAR ROBLES,"  SOLUCIONES LEGALES MOISES ISRAEL VILLAR ROBLES   BLVD. NAYARIT # 1, BALANCAN 306 
Nuevo Vallarta, Select State/Province Mexico ",,,,"
										$4000 is what I have been ripped off for by this company.  Still may lose my home.  My representative remained in constant contact with me for the 3 months that they were receiving payments and then nothing.  I see they have been forced by court order to cease operations.  Thank goodness they cannot scam anyone else.  I am praying that somehow my money can be recovered and that I don't lose my home.  Not sure who to contact for help now.  I have contacted Bank of America who has asked me to submit my 6th loan modification application.  People definitely need help in these situations but it is hard to trust anyone with $4000 of your money, and probably better than 50% are scams. 									",Attorneys & Legal Services,0
Camden and Meridew Julie Camden Theif,"  Camden and Meridew Julie Camden Theif  10412 Allisonville Road 
Fishers, Indiana USA ",http://www.camlawyers.com,317-770-0000,,"
										1339 West Colonial DrOrlando, Florida-32804407-915-4836           ""LAFE PURCELLE""           ACCIDENT/SLIP AND FALL ATTORNEY            ATTORNEY RIPS OFF AND ABANDONDS THOUSANDS OF CLIENTS: CHECK THIS OUT!!!!!     Lafe Purcelle is a slip & fall/accident attorney who took in thousands of clients then closed his doors, fell off the face of earth, left all these clients including me without money for or getting treatments or therapy. Check out my story:     Day before Thanksgiving, 2008 I recieved a letter from SSI in my interpretation said: ""Mary Stamper"":  You are losing your mind, daughter, home, belongings, truck and money.  All this came from Pamela Boone & Mischelle Marie Shaffer when I signed permission on a piece of paper from the HRS giving Mischelle permission to stay at Pamela Boone's house.  Mischelle thought she would gain the money which was her dad's death benefits.  When a child turns 16 the benefits go down to $750.00 per month and is comes in the child's name.  Mine were going to be coming in my name with Mischelle's listed secondary.  This was not Pamela Boone's nor Mischelle's plans.  Mischelle thought she would get someone either Pamela Boone or Dona Rizzano to take over guardianship so that she would gain the check and get to do whatever she wanted which at the time was go to Ohio to join her lesbian lover, Brandy.  Mischelle was violated and caught with Jesse James Thorne so many times after his release from prison for armed bank robbery in Lake County.  She lost the money, Pamela Boone kicked her out, supposedly Mischelle is somewhere in Ocoee and so she says she is pregnant due soon.  Pamela Boone and Mischelle took my signature from that one piece of paper giving her permission to stay across the street because she was getting violent towards me.  You can refer to all these stories also within this site about Pamela Boone and Mischelle Marie Shaffer.  Both of these women, because my daughter to me became a woman when she had sex at 9 years old while I was working night shift training manegers and cooks at Dennys.  Then when she took the money, my husband's, her dad's death benefits across the street to help another family, a crack head, meth head family, with their meals, bills etc...These women took my signature to doctors, dentists, schools, clinics etc...to gain guardianship so that they can and did go to the SSI office and get the death benefits to go across the street in Pamela Boone and Mischelle Marie Shaffer's names.  When I got the letter it immediately started sinking in that my own daughter, Mischelle Marie Shaffer and Pamela Boone are taking the death benefits across the street, they or she is not going to help her own mother with the bills till I either get my disability or get rehired at Dennys.  I was three months ahead in the rent but Pamela Boone, Mischelle Marie Shaffer and the owner of the park were working together on getting rid of me, getting me evicted.  Jim Free used to try to rape me in my home and was even caught a few times my my bff at the time, Phyllis Quoma who worked for the SSI office for many years came in and caught him trying to rape me.  I told Jim Free to go to Crissy, Pamela Boone's daughter.  She will give oral sex for a few dollars.  Jim was the manager of the park at the time and Michael Wiedemeyer's whiskey and beer drinking buddies.  All of them worked together to take my house, scam, trick me however possible to get rid of me and Mischelle had them all believing I was abusing her but a good friend and angel I have in the HRS office will testify to all the investigations and false accusations these two came up with which all closed successfully, thank GOD!  I loaded all my belongings in my old 95 Dodge and a wagon.  Took everything to the woods which down the road made good bon fires out in the woods.  While I was loading all my belongings out of a home that Mischelle grew up in, which I built from the joist up.  I laid floors, subfloors, insulation, walls, ceilings, then carpet, tiles, lenoleum, a gorgeous master bath I was building and the first bath was allready done.  The entire house was done.  One really huge room as you walk in, a huge living room, seperate dining area, gorgeous counters I built, beautiful kitchen with all new appliances, trim work looked pro.  Three bedrooms which I spent over $600.00 for each room for the carpet.  Didn't know I was going to have to give up another house I built.  Mischelle, Pam and all their friends were out in the street laughing, dancing and chanting:  We took your daughter, we took your money and now we are taking your house and making you homeless.  I wanted to end them if you know what I mean.  I was through fighting the park, Jim Free, Michael Wiedemeyer, Pamela Boone and Mischelle Marie Shaffer over the death benefits and house I built.  I walked out the gate to where they were all partying together and laughing at me and handed the title/deed signed over to Mischelle Marie Shaffer to Mischelle and said now the fight is over.  I went to the woods and had a mental and physical breakdown.  Someone finally called an abulance and caught my boyfriend Michael Eugene Nash kicking me in the face because I was getting sick over everything that had happened and throwing up.  I was accused of purposely ruining his life and his families Hollidays.  I didn't know what really happened because for three days I could see a huge black man always staring at me.  I assumed he was my one on one.  He was assigned to watch over me while I was staring at him for three days and couldn't move or talk nor tell anyone what happened.  The lot rent was not due for another month, I was three months ahead, yet Mischelle and Pam handed the title/deed over to Michael Wiedemeyer and he wanted $3,000.00 straight up for my house.  I even made the skirting all around it from scratch siding.  Didn't get to even take a second look at all my work.  All the memories of her growing up there, birthdays, Easters, Christmas', Halloweens, Thanksgivings etc...gone.  Wiped out in one day!           November 27, 2008.  Starting to comprehend what all had happened and realizing I had a physical, mental and medical breakdown.  I was not the same person anymore.  If I hated life and people before I now hated them even more.  Finally coherant I wanted to get a shower but there was a lot of water on the bedroom floor and bathroom floor.  The water was so much it overflowed into the bedroom.  I kept asking the male nurse to please get someone to clean it up.  It was nasty, had been there for days, had tons of black curley hairs in it and was stagnated.  After asking four times I decided to take my only wash cloth and clean it up.  They only give you one bath towel so I had to make the wash cloth work.  I knew it would take hours like this but eventually I would get to take a shower.  I stepped into the water that was overflowing into the bedroom and this changed my life for the worse forever.  I laid in that nasty water for about 45 minutes or so yelling for someone to come help.  No one showed up.  Eventually I was able to get to my feet and limp, pull myself or hobble to the front desk the best I could covered in nasty water.  I told them what happened and they didn't seem to care.  I kept telling the mail nurse over and over what happened but he continued ignoring me.  The next day was a Monday when the doctor came to see me.  I told him what happened.  He was furious.  He wrote up his entire staff and the male nurse then told them to get me to a hospital as fast as possible.  Still no shower I went in an ambulance to the hospital.  I had not been prescribed any medications up to that point so no one could say I was medicated.  I was admitted into the Eatonville Lakeside Alternatives for mental/physical and medical depression/a breakdown.  The hospital did tons of test and MRIs.  They found 4 herniated disk in my lower back, 4 herniated disk in my neck, bone degenerate & joint degenerate which all of this radiates to my legs and feet.  The docs said I would be bed ridden for the rest of my life, no walking, no ladders, no bending/stooping-life as I knew it was gone.  I was going back to Lakeside after all the test etc...They still needed to do the paperwork and prescribe meds and refer me to an attorney and get me into therapy.  An accident/slip and fall attorney came to Lakeside and met with me in a private room and told me he was taking on my slip and fall case if I wanted him to.  I signed everything and gave him permission to proceed because he said he could get me into see a doctor and therapy and order all the MRIs they need etc...I was put into therapy and under a docs care for 18 months then was released because not only was 18 months all he prescribed for me but there was still no improvement only getting worse and therapy was making everything worse.  Today is December 25, 2012.  The 4 year anniversary of the slip and fall has passed.  I am now prectically bed ridden.  Aside from bathroom and grocery trips I'm bed ridden/a shut in.  No knows and no one cares.  I've been to quite a few pain specialist and pain manegements but because of the Medicare co-pay I never get to stay with them.  The last one wanted to do three epidurals in my lower back and three in my neck.  Thank God I backed out because of the co-pay.  I wasn't looing forward to that and am happy it didn't happen.  I called Lafe Purcelle's office every week for the past four years and now their office has closed/fell off the face of the earth/missing in action or D:  got thousands of settlements and hauled butt.  Does anyone out there know anything about this attorney and his where abouts or is there any attorneys on this earth that can pick this case up and help me?  I still have all the MRIs and my doctor has all the records of all the specialist, MRIs, test etc...I thought this settlement was going to help me get into treatment, therapy or any surgeries or epidurals or whatever else I need to help me get out of this bed.  What happens to the thousands of clients?  I'm just a small pea in that huge pod.  After all this happened to me a 12000 pound shed fell on me I was trying to move it into the woods to have something to ive in then I was on TV for having the worse case of mirsa in history because my boyfriend at the time Michael Eugene Nash would not let me call an ambulance because he was sick of me ruining his hollidays and life by getting hurt and sick.  There was tons of tragedies that happened to me during all this time and life might have been different for me if everyone eg: all my friend/enemies had not stolen my SSI settlement or I would have gotten this slip and fall money so I could go into treatment and therapy long term.                                                  Signed:  Mary Stamper                                                   SMALL PEA IN HUGE POD     									",Attorneys & Legal Services,0
" Huggy Lamar Price, Esq ","  Huggy Lamar Price, Esq  4380 south syracuse st, ste 455 
denver, Colorado USA ",,303-656-6693,,"
										18mths ago I hired Assured Pardons of Canada to complete the pardon application process for me.  I had researched the different companies on the internet and had decided on this company because his price was competitive, I found no complaints and Assured Pardons had been used by other respectable businesses as a testimonial for their services. 
I had the option to pay in full or to make payments via credit card over a 6mth period.  I was to nervous to pay in full and thought that paying over time would allow me to assess their competency and committment before the final payment was made. I spoke with Joe Black several times on the phone and through email. I don't think I waited longer then a day for his response and was very pleased with Joe's manner of business. It took a couple of months to complete all the necessary forms and complete the identification certification process. Joe told me the process usually takes 12mths but maybe longer depending on situation. I had done research beforehand and was satisfied that everything was on plan and moving forward.  I made my final payment and waited until approx month 10 to ask for a status report.  Joe Black did not return my calls or emails for approx 1mth when he told me he had been ill but was now able to give my file the attention it needed.  He then sent me more forms to complete - they were duplicates of the forms I had already completed.  This was very worrisome to me but I felt better late then never.  My next emails and phone calls were ignored.  I couldn't even get him to acknowledge receipt of my forms.  I returned to his website to see if there was another phone number and noticed he had opened offices in 5 new cities.  It was then obvious to me that he was only interested in the income from new clients and that existing clients like myself were just an annoyance. I have emailed him weekly and phoned all the offices listed online.  All I wanted was an acknowledgement that I was still a client.  I was so desperate I would have been satisfied with another ""I have been sick"" email.  However, this week I decided to try to pick up where he left off and spoke with the Canadian Parole Board only to learn that my application had not even been registered. 
I have lost $600 and more importantly 1.5yrs. Assured Pardons of Canada is still taking money from new clients with no intent to provide the service.
It is only a matter of time before Joe Black of Assured Pardons will be hiring one of his competitors to assist with his pardon process.",Attorneys & Legal Services,0
" The Law Office of Craig J. Ehrlich, LLC ","  The Law Office of Craig J. Ehrlich, LLC  260 Peachtree Street, N.W., Suite 2201 
Atlanta, Georgia USA ",www.ehrlichlawoffice.com,404-365-4460,,"
										243.00 dollars sept....
Aug...255.15.877 i837 q1603 directtv...payment issue..and to view online paymentCancelled HCG Activator @ 4:38 pm CST 10/15/ 2011 online ..unable to print page changed too quickly...attempted to cancel over phone a couple times?..said no one in phone of you..then quickly put 3 one then 5 people in phone..decided to try cancel online...512 229 7719229 7718877 782 8870 to activate....1800 288 1145 direct tv thru 1800 278 438818002216850. For dee oct 24 11:40 amSupport at myusabackup.com. Attn processing ctr. Name and address contact number confit Zion. 8748655   44.8511/01/11. Confirmation #12519696 $3086.24 PNC MortgageKern 3467949Gena. Green. 18596695671. Ext 5681Mr..blue 228 7949AT&T 13000  n in 35. ...3398873.  Customer 1800 331 0500Activated Shawn and Jojo 11/4/2011 7:04  pm virgina...waived act fee spoke with Priscilla approx7:05 pm insurance 6.99 eachiPhone replace deductible $199 solstice 11 $50 to 125 deductibleVaupass cancel 1866-581-4705 cancel November 16. 2011 verification code was 15442. Value pass pin  1587044 username:VP1587044 password 1587044
Smartshoppers saving club. Cancelled 10 nov 2011 4:40 pm 998175 confirmation  number 991875...
Credit report.com cancel nov.9 2011. wanhe777 Family888. sTOP 73929 to inscribe...6920.....foot locker gift card 10 nov 2011Contacted by a representative from ReachingU.net a couple of days after we found out that our secondary home could be auctioned off in foreclosure.  With the shock of it all I signed up for their assistance.After speaking with my husband he was not agreement so I immediately email my account rep informing him to not go any further until I contact him. During this time I had health issues.Shortly after that we were able to get the foreclosure canceled so NO work was done or needed by this company.I emailed asking for a refund because they had went ahead and withdrew a payment and I explained that it was my understanding  that no funds would be taken until we were able to review a package they were sending (withdrawal taken before we received this package last week) and I got the okay from my husband.To make a long short and after several emails I was stalled long enough for them to take out a second withdrawal which according to my bank was drawn before the scheduled day we had set up of Nov.14, 2011.My gut said something was wrong when they would not accept my cancellation request by email staying i would need to call and speak with them before they could cancel anything with the assurance no other funds would be withdrawn and they would take care of the refund as soon as I called them..Made the call ended up speaking with a Mr. Wilson who stalled once again stating he felt I needed to speak with one of their attorneys so I could be sure how Texas laws handled things.I told him that that the rep had explained all that and things were good and that I had got the foreclosure cancelled so we didn't need them after all.He refused to take no for an answer setting me an appointment with an attorney scheduled a few days later.  The call from the attorney was brief stating we seemed to have everything under control and didn't need their services.Called back informing Mr Wilson of the brief conversation, seemed surprised it was so brief (my opinion)..Mr Wilson at that time informed me that he would immediately take care of the refund process...this was on the morning of November 11, 2011.The following Monday, Nov. 14 I was surprised that another draw had been taken from our account.  I immediately contacted Mr. Wilson him then stating there was a form o needed to sign to get my money refunded..When I received the form it had $750 on it so I marked through it and put $1500 since that is what they owed me now.Within minutes I was contacted by Mr. Wilson informing me I was only entitled to $750 of course I strongly disagreed directing him to his account rep who I had been emailing back and forth and had been attempting to get this cancelled for weeks now.....and NO work had been done or authorized.He Very Rudely stated I am the rep's supervisor I don't  need to contact him you either sign the form or you don't get any money back.I was shocked that I had just been taken by this COMPANY that had done NO WORK for us because there wes no work to be done and now being threaten you sign or you don't get anything back.I signed the form writing ALL over it that I was not in agreement with this being a Full refund and that I would be filing a complaint.I also sent an email stating this and asked that they provide me with documents that they had done work for us.I also stated that they had stalled me to make sure they would get that second draw.....I should have been informed of a release form when I spoke to Mr. Wilson over a week ago...they had not taken that second drawn so when they agreed to the refund a couple of weeks ago what were they going to refund since they said they earned that $750 and that was all they had at the time they agreed to give me a refund......I definitely was stalled allowing them time to make that second drawn....My lesson learned is to follow my gut..Something just did not feel right....not accepting an email as a cancellation tool....then stating they had to speak with me before they could cancel anything...many Red Flags ..many whispers....as Oprah says I had to get a Brick up side the head....Speaking of a Brick upside the head ...Oprah was used as a pawn to get us to sign up saying ""you know Oprah would Not endorse something she did not believe"" .....Oprah would probably tell me that this was just ""crazy a**""  ""crazy a**""!!Oprah would definitely be Pissed that her name is being used to take money from hard working folks at a low point in their lives trying to save a home they worked hard to get!.....I pray this at least saves one person from being used and their hard earned money taken from them ...next step is to figure out where I file my complaint with The BBB.",Attorneys & Legal Services,0
James A. Varner Sr.,"  James A. Varner Sr.  400 West Main Street 
Clarksburg, West Virginia USA ",,,,"
										3.0 out of 5 Martindale-Hubbell Client Rating.
65% is failure in grade school. Carol earns a solid 60%.
TEICH GROH is NOT accredited by the BBB (BETTER BUSINESS BUREAU).
LAWYERS.COM (Official Lawyer Com site) > 3.2 out of 5 Client Rating.
About Martindale-Hubbell
Generations of lawyers have relied on Martindale-Hubbell as the authoritative resource for information on the worldwide legal profession. With a history spanning more than 140 years, the Martindale-Hubbell Legal Network is powered by a database of over one million lawyers and law firms in over 160 countries and appears on martindale.com, lawyers.com and lexis.com.
Martindale-Hubbell , LexisNexis, are divisions of Reed Elsevier Inc.									",Attorneys & Legal Services,0
Bart Baggett,"  Bart Baggett   
, Select State/Province USA ",www.BartBaggett.com,,,"
										A waste of time and money, and they put me in an even bigger hole than where I started. I had a family law matter which, in hindsight, I would have been better off pursuing pro se. The initial meeting was with a paralegal, with an attorney brought in about an hour and a half later. Initial price quote was $3700, reduced to $1500 after I informed them I was underemployed (like so many others these days). They didn't guarantee a favorable outcome - which they are forbidden to do anyway - but intimated strongly that I would win based on legal precedent and the merits of the case. I made a down payment and a payment schedule was established. I was provided with several pages of documentation to fill out and return. 
Over the course of the next four months the only person with whom I had any regular contact was the accounts receivable rep assigned to my case. She was very pleasant, of course. I spoke with my attorney by phone twice, for a total of less than two hours. He dismissed, rather condescendingly, the 12 pages of paperwork I had filled out, along with two of the three courses of action they had originally agreed to pursue on my behalf. My attorney was confident we would prevail on the remaining issue.
I met once with my attorney, five days before the court date. He explained his strategy, the legal basis for it, and that it was as close to a slam dunk as existed in the legal world. He showed up late for our appointment and had to return to his office to retrieve my file. He was not familiar with who I was or the status of my case until he had the file in front of him.
My attorney called me after appearing - and losing - in court. He gave me a detailed blow-by-blow account of the proceedings, and expressed his shock and dismay at the court's ruling. He then laid out his strategy for an appeal, as an idea had occurred to him just then that he hadn't considered before the hearing. He was confident his appeal strategy would prevail, and it would only cost me another $1500.
Seriously? I'll admit to being an idiot for ever retaining these thieves, but I do eventually figure things out. The deception and incompetence of this firm extend beyond the well-documented issues in their real estate division, and are apparently endemic to the entire organizational culture and operational philosophy. They exist for the sole purpose of separating the public from their money, and one can only hope that sooner rather than later the state will shut them down.									",Attorneys & Legal Services,0
John Alarcon,"  John Alarcon  11801 Pierce St #200  
Riverside, California USA ",,9514032156,,"
										About 6 months ago I posted a complaint on www.(((REDACTED))).com. I got ripped off by a loan mod company out of Florida. They got me for almost $4000.00!!! A few days after posting my complaint i was contacted by Cathy Conrad and she told me she could get my money back. She explained the attorney she works for Michael W. C. Fourte, are filing class action lawsuites against several companies. All we had to do was pay $1500.00 and within 90 days they would have our money back. After about 6 months i wasnt getting any call backs and the cell phone number she gave me was disconnected. It was the same scam all over again. I finally got in touch with Cathy and Michael and they said they lost the battle and they will not be refunding any money to anyone. They then hung up on me. I was scammed again.These people are the bottom of the bottom feeders! They not only prey on people that were f*cked over by their mortgage company but people that were f*cked over by loan modification companies. Do yourself a favor and stay as far away from these people as you can. 
  CLICK here to see why Rip-off Report, as a matter of policy, deleted either a phone number, link or e-mail address from this Report.  ",Attorneys & Legal Services,0
Feinberg & Waller / Marshall Waller,"  Feinberg & Waller / Marshall Waller  23501 Park Sorrento, Suite 103 
Calabasas, California USA ",http://www.feinbergwaller.com/,818.224.7900,,"
										about the children called after i was searching online for attorney to help me to do modify for the the custody, so they said they will do that for me with a cheap rate which is about $900 total. then they said i have to pay the money first so they can start doing everything and do the modification! i did pay the money then they send me a draft with instruction how to file it! I called them they said i have to go to court and do everything, and the $900 just for the papers they send me which is something i can write and print out!! any way i said ok so i did send the paper to court, but the court send it back and says to me i have no case and they didn't take the paper! so i end up hire another attorney and pay a lot of money and just have that usless paper for nothin! i despute half of the money, but after 3 weeks from the despute they reverse the money back just by saying i did approve them to take the money!! i really want to sue them for that because now they take the money without my premetion!!									",Attorneys & Legal Services,0
arthur cortez/barry bernstien,"  arthur cortez/barry bernstien  3727 magmoia bl 
burbank, California USA ",bernstien attorny at law,,,"
										About time someone discovers this ""business"" for the sham it is! I was outraged when Tina Adamski herself filed a rebuttal under the Malone name.Her last name isn't even Adamski, or maybe it is, she also goes by Riedel so who knows. Look this scam artist up! She has a sign displayed in front of her house and business cards for a number of ""businesses"" she runs (ie scams) with different names on them. Pyramid schemes. She uses drugs and is constantly high when ""supervising"" your visit, at least she was when she did ours. Dont believe me? Request a drug test and see if she passes. Any reputable supervision service should be able to provide one. Also, her husband who is permitted around your kids is a convicted felon, convicted drug addict and a rumored child molester. Public records speak for themselves. His name is Donald Riedel. This is probably why she uses a fake last name Adamski!How is this person not in jail?! This is who she brings around our kids?Please save your money and go to a reputable supervision service. All of the testimonials on her site are written by her. Just a simple Google search will bring up the money she has scammed people out of including our family. 
Dont allow your children to be psychologically abused and dont let yourself be swindled.									",Attorneys & Legal Services,0
