 Google ,"  Google   
San Jose, California USA ",google.com, ,""," MY CHILDREN DISCOVERED ""PORNO"" on FACEBOOK.   I HAVE ATTEMPTED TO CONTACT THEM FOR WEEKS.  I EVEN WENT TO THEIR LOCATION AND TALKED TO A GOOGLE SECURITY GAURD ABOUT THE ISSUE AND HE LIKEE THE OTHER ATTEMPTS WERE A WASTE OF TIME.  DOES ANYONE KNOW HOW TO REACH GOOGLE? DO I TAKE MY FAILED CONTACTS TO THE LOCAL FBI ALONG WITH THE FACEBOOK SITE AND PORNO ? REGARDLESS, THIS POST IS TO WARN OTHERS THAT THERE IS PORNO ON FACE BOOK WHICH CAN COME UP WHEN YOUR CHILDREN ENTER CERTAIN PERSONAL NAME CONTENT LOOKING FOR FRIENDS.   POST YOUR HELP SUGGESTIONS HERE, I WILL RESPOND ACCORDINGLY. I DON'T CARE HOW MUCH MONEY A COMPANY OR PERSON HAS, EXPOSING SEXUAL CONTENT AND ABRASIVE SEXUAL IMAGES ON A PUBLIC SITE LIKE FACEBOKK, HAVING THEIR CHILDREN FIND IT, CAN'T GET IT REMOVED IS AS DISREPECTFUL FOR HUMAN AND MIONOR CHILDREN AS THE CASES COME. JOHN PAPPILOIN, NEBRASKA ",  Attorneys General 
 Review Roni Rotholz Law Offices ,"  Review Roni Rotholz Law Offices  1870 Olympic Blvd   
Walnut Creek, California USA ",https://plus.google.com/112627938845034322425/about?gl=us&hl=en, (925) 932-0193,"","  I have never felt so swindled, it all started as it should. Great, prompt communication. 6/2013 All questions answered, phone calls immediately returned. I was assigned to David. He came by our home, with his daughter built a rapport with my Family and I as we have kids as well. He was personable, friendly and took his time to explain the process carefully. Best of all, they were willing to work with us on the 5,000 Fee, 1,500 down and 250 a month until its paid off... WOW! In the beginning was responsive... I mean calls back in minutes, correspondence by text message.. it was great. Until, 5-6 months later...November: nothing happened... No progress and no communication. Tried Calling, Texting, malled office, I had to take a firm tone before I got any feed back. But, thats what it took to finally get a response a month later, and it was all good for a short while... things were progressing. [continued below]....
									
										..... 3 months after that in Feb, there were suddenly complications. Where by there was additional information requested, because it had never been submitted with original Docs as should have been. He was no where to be found. Calls, Text, Call office again.. firm tone...We had to send the requested info ourself, or would have missed the mark. Then finally we touched base, he was supposed to keep tabs on it and get back to us. He swore the docs were sent, but couldn't explain how they never got them, and couldn't offer to do anything about it. 5/2014 We finally got a denial letter, due to information requested from them never received... We called, texted, called office... We finally got in touch and it only took us 2 weeks this time to get a text response from him. I finally spoke with him, he said ride it out, he thought they found the docs and that we should just wait and see what happens. We sent him copies of the denial letter, no courtesy return message to let me know he had gotten them. 10 Days later, since he had gone silent, I sent... ""Let me know if you need anything else from me""... no answer. 6/2014 A month later, I sent a text that read... Checking in to make sure the wheels are rolling please keep me in the loop. If you need anything else let me know. - No response. (not surprised) 7/2014 2 weeks later, I sent...""Please let me know where this stands"". No response. Yesterday: 11am ""I haven't seen any progress, can you let me know where we are?"" No response. 3:25pm: ""???"" 9:45pm: ""?"" Next morning, 7:30am I get a response... Sure, I'll check on that. 1:30pm: I send ""please let me know, its been a long time no communication or progress"" - Reponse: I'm with Roni in SF, will be at the office by 4-5 and will contact you. 9pm: I send: ""?!?!"" - David: Don't message me at night"" - ME: I wouldn't if you did what said you were going to do, its frustrating I hope you understand where I'm coming from"" - David: Don't text me anymore, if you have any questions call the office!!!! - ME: I'm not sure why I expected more from you, I'll contact the office tomorrow. Your ethic and honor are worthless. - David: STOP TEXTING! - Me: Good Night! ",  Attorneys General 
 Wright Management ,"  Wright Management   
TAVARES, Florida USA ","", 3522575888,"",  Wright Management is ripping off the government by receiving their funds and not using the monies to renovate the properties. They don't want to fix anything in the unit. The air condition/ water heater closet is full of mold. The boards around the doors are all busted up. The ceiling in the master bedroom is falling. The tub is chipped and worn out. Light fixtures isn't installed correct. ,  Attorneys General 
 Connor Group Atria At Crabtree Valley Apartments ,"  Connor Group Atria At Crabtree Valley Apartments  4601 Baymar Dr 
Raleigh, North Carolina USA ",http://www.atria-apartments.com/, 9197837425,"","  Do yourself a favor and avoid this apartment complex. If you've already put a down payment down forget your money and run as fast as you can. The following is a list of headaches and issues that I had to deal with. 1. When I first visited the apartment I was awed by the woods that surrounded it and the beauty of driving back off of route 70. I thought it was perfect (my first mistake). When I put down a down payment I was told that the pet fee would be a $300.00 one time fee. When we moved in it became a $250.00 one time fee and $30.00 a month every month. Big difference from a one time fee of $300.00. 2. I really wanted a view of the woods and the running trail. So they gave us that view but the apartment they put us into to had mold covering the walls in the master bed room closet. When we said this won't do, they said move in and we can make the repairs later. They obviously didn't know that exposure to mold can significantly affect ones health(http://www.cdc.gov/mold/dampness_facts.htm) They tried to tell us they didn't have any other apartments in this size, we told them we would take a 2 bedroom for the same price and suprise, suprise they found a one bedroom in the size and layout we originally wanted. 3.I scraped a knife on the counter top by accident and it was damaged. I requested that they fix the damage. They said no problem, remove everything from the counter top, we will come in and sand the counter then reapply paint and a sealer, give it 12 hours and then you can use the counter top again. I said that's fine, I don't mind the wait, after all I damaged the counter-top. So they came in and sanded the counter top, and then painted it before realizing that they didn't have the required sealer to complete the job. A month later they were able to complete the work, in the meantime countless plates, pots and pans were stained by the black paint on the counter top. 4. Wood roaches/water bugs/fast moving disturbing looking creatures inside the apartment. 5.First Billing. This is a scam, you are led to believe that by them bundling all your normal utility costs they're saving you money. They're not. What is normally included in your rent is piled on top of it in a totally seperate bill that you must pay online before your allowed to pay your rent. This bill is for water, water usage, sewer, sewer usage, trash charge (for the one dumpster on their property, they don't pick it up at your door, and it's usually overflowing with trash.) Stormwater, Sanitation Fee (I'm already paying sewer twice and trash so it gets redundant), Recycle admin fee (I'm happy to pay as long as we are saving the environment), and your internet and cable bundle which is always $99.99. Normally this bill adds up to anywhere between $180.00 to $200.00. Don't forget that you pay a seperate bill for electric, gas, and a fee to TWC if you want an HD box. 6.Renewing the lease. They sent one of their revolving attendents into survey the apartment and present me with an offer to stay in that apartment. The person asked me how this process went, and what she was suppossed to do. I told her this was the first time I've had this done, I assumed they would have trained you to do this. They hadn't. Then they made me an offer of $937.00 a month in rent to stay in my current apartment. This cost didn't include the pet rent fee of $30.00 a month, which she didn't mention to me until I looked at her papers and said so my total rent per month would be $967.00? $208.00 more than what I'm paying now? (I know rent goes up each year you stay in an apartment but $200.00?) Then she said well we can cut you a deal if you sign today, with pet rent it will be $937.00 a month. I said no thank you, I'll look else where and I did. Meanwhile a new renter moved in across the hall and above us a level his rent, $748.00 a month. Yet I was going to pay $937.00? Turns out he knew one of the many workers in the office and got a special discount. More power to him, and if you have that special arrangement consider these apartments if you can get past all the other issues. 7. When I decided to move out and informed the office of my intentions with a letter that I requested they sign (they did), they begged me to stay. I told them if they would have made an offer that kept my rent the same or decreased it I would consider. They said sorry we can't do that. Then a week before I move out they tell me that I can pay the same in rent and we will knock $250.00 off the first month because of your down payment on your new place. I reflected on the previously listed reasons and declined their offer politely. 8. One week after I move out I recieve a letter from the Atria at Crabtree Valley. In it is my apartment inspection, there was nothing wrong with it, as well as two bills. The first bill was for First Billing, an exorbant amount because aparently some of my services are billed a month behind. I regret not saving the first bill I got from this service to double check that statement. The second bill was for $10.10 for pet fee. When I called to find out what this was about, I was told it wasn't included in my final rent payment. I asked how could that be? You told me my total rent cost for a shortened month and I paid it, I paid you final amount and now you want to charge me more? (Yes, its only $10 but after all the frustration I didn't want to pay it,) I told the manager that I thought this was illeagal and that I would consult with a lawyer. She said she wasn't going to argue with me about the bill, and then hung up the phone on me. When your no longer living there they don't care about you. If you like the apartment and you already live there, enjoy it, you maybe one of the lucky ones. If you considering moving in, run away as fast as you can, it is as close to hell as I can imagine. You might find a better apartment and apartment management in Iraq. ",  Attorneys General 
 KELLY SMITH ,"  KELLY SMITH   
Nationwide USA ","", 8138985893,"", Kelly Smith is a fake name used to make prank calls that have nothing to do with any business or scam. The call is a prank call paid for by someone that wants to use the phone to invade your home. THE DO NOT CALL REGISTIRY DOES NOT WORK  and the law to stop them is worthless. Google Kelly Smith and see they have been around since 2009. What you can do with out the help of the do not call BS registiry. Call block from your phone company and also use call forwarding to make the call go to the person you thing is pranking you.     ,  Attorneys General 
" Steven Mogel Attorney Monticello, New York ","  Steven Mogel Attorney Monticello, New York  457 Broadway Suite 16A 
M, North Carolina USA ",http://www.sullivancountylawyers.com/, 845 791-4303,""," This individual filed a SLANDER lawsuit against me without knowing any facts back in 2012. Doing work without knowledge, without regard for the person he is involved in suing and FALSELY accusing me of something I had no part of. He brings new meaning to the word GREED and STUPIDITY - which is how he came across in his lawsuit against me with his client Scott Andrejeski. One only knows where he obtained his license to practice law. This man is DANGEROUS and if you have to use him, think twice. He filed a lawsuit which was LAUGHED out of court by the judge and the Supreme Court in Kingston, NY. He truly had no reasonable basis to file such a lawsuit. He must be ""hard up"" for business to even think of filing a Bogus and Frivolous Lawsuit. He is truly a SHYSTER I describe his way of practicing law as ""Butcher Law"" which is similar to a doctor who butchers his patient wihtout knowing how to perform a task/procedure. Just ""hacking away"" without any regard or without any knowledge. Truly an idiot.  He should be disbarred. ",  Attorneys General 
" Craigslist, jaidon  ","  Craigslist, jaidon   3010 West 159th Street 
Markham, Illinois USA ",Craigslist.com, +1 (773) 707-8587,""," I contacted a guy on Craig's list to buy 3 day passes for lollapolooza I bought 3 of them for $200 each. we were texting for a couple days. We met on Sunday night around 7pm. He met me in the parking lot of Walgreens. We met I gave him the money, and I drove off to find out art and craft fake tickets. I contactes 2 police stations they said they could do nothing. The man was black. 5""10. black glasses.  Wont answer any phone calls or text. Blocked me. I got ripped of 600$. ",  Attorneys General 
  Frank Campisano ,"   Frank Campisano   
Fort Lauderdale, Florida USA ","", ,"", This 57 year old gay male is active in the crystal meth community in Wilton Manors Florida. He tested positive for Crystal Meth while on probation and got off by claiming he was taking nutritional suppliments. Frank Campisano openly brags to EVERY ONE how he RIPPED OFF the Broward County Corrections and how stupid his probation officer is for believing him. He spends too much of his time haning out with Crystal Meth dealers. Driving them around town and letting them store drugs in his appartment.   You are not safe with him around. He'll claim to be clean and sober. He is not. He is a thief and a liar. ,  Attorneys General 
 bruno inc ,"  bruno inc  3929 tulane ave suite 200 
new orleans, Louisiana USA ",brunoinc, 504-304-4687,"","  I rented an apartment from Metro Wide Apts. aka Bruno Inc. I lived in the Apt. 1 1/2 yrs. I paid my rent on time every time every month. I paid all utilities on time. I gave the required move out notice. My contract says that Bruno Inc has 30 days after I move out to return my Security Deposit. Apparently they refuses to do so. It's been nearly 60 days now and have received nothing. I contacted anoter renter that moved out just prior to me and he said they have'nt returned his either.  In investigating I think I understand why. Louisana imposes No penalties against Landlords for not returning rental deposits. IF they are taken to court they will only be ordered to pay or return the original amount of the deposit. They have nothing to lose by not returning it and then wait to see if your going to pursue legal action against them. If you do and they lose then their not out any extra monies except maybe court cost and figuring that maybe only one in ten renters will pursue legal action to get their deposit back then they are saving a lot of money. I might add that when I looked up Civil Courts of New Orleans, one of the Judges is a Christopher Bruno. I was curious if he is related to Joshua Bruno of Bruno Inc. ",  Attorneys General 
 Darrell Purdue Council Bluffs Iowa ,"  Darrell Purdue Council Bluffs Iowa  madison ave 
bellevue, Nebraska USA ",dws@dws.com, ,""," As an investor in Mr. Ottis’s products and his life, I am appalled that weasels can get away with slamming someone on the Internet, open a web site using their name as a domain, and steal pictures of them off of other sites to post on theirs.   Checking into the situation with people that have worked for Purdue, we were told that his hobby is hacking into peoples sites when he needs something, or wants to snoop on clients or competitors.   If this is true, he will eventually get caught, and none to soon.   If I had not seen the site posted on Mr. Ottis - JayOttis Fraud Alert, I would not have dug into your past.   I don't see a site that e has built to badger you, threaten you and hurt your business, thus your family.  So who is the crook and person with NO integrity?  I believe that you will be shamed soon, but then maybe you are not shameable. From a Long time friend and investor in a world class product and person.  I Wish Purdue well, he will need God in his life one day or face the judgement.   ",  Attorneys General 
 Darrell Purdue   ,"  Darrell Purdue    Madison Ave 
Council Bluffs , Iowa USA ","dws@dws,com", ,""," Beware, Cautious and Prepared if Dealing with Darrell Purdue of Council Bluffs, Iowa, Omaha, Nebraska.  What kind of an adult pursues individuals relentlessly with malicious intent to do harm?   There is enough evidence on the Internet to validate the existence of mental and emotional disorders.   Those he has assaulted have reported him to the Nebraska A.G., the Council Bluffs Police Department and other law enforcement agencies.   A law suit to force him to court was filed in Nebraska’s Circuit Court (Federal) to depose him and use the evidence to prosecute him.  However, no one of authority has taken the means available to them and or prosecuted him under Iowa and Federal Statues. . This does not surprise a community of law abiding citizens as unethical and criminally minded individuals increasingly pursue evasive paths of leniency.   While Mr. Ottis has resisted every malevolent attack of Darrell Purdue, he has continued to find the decency and strength to preserve the integrity of his products, and protect those that have supported his friendship and tenacity for years.  In the end, Darrell Purdue will stand before God as all humanity will and he will be confronted with his acts of unscrupulous and endangering pursuits of Mr. Ottis. In the meanwhile, significant members of our nation’s society are on board with Mr. Ottis, aware of Purdue’s contaminated and immoral character, paving the path to succeed in getting a wonderful product out to the world. Perhaps, as Mr. Purdue, wallows in his inadaptability to Godly kindness, a door may open for him to discover resolve from his sad self.  As one of numerous people that have stood by Mr. Ottis for years, I perpetuate the warning as needed for those coming into contact with Mr. Purdue, beware, cautious and prepared for the unknown and unexpected.  A man is truly defined by the fruits of his labor, and the brilliant creations and potential to empower children through the works of Mr. Ottis stand firm in the light of goodness. Respectfully, Joseph Cornelius CC.  All of us that have invested our money, faith and love in the diligence and honor of a good man.   PS. Thank you Mr. Ed for this open forum where laymen like myself, unbale to build web sites like Darrell Purdue can obtain the medium to express our oncerns.   ",  Attorneys General 
 CARL FAREY DEE FARY TINA HANNINGTON CARL STUART ,"  CARL FAREY DEE FARY TINA HANNINGTON CARL STUART  CYPRESS COVE  
KISSIMMEE, Florida USA ",https://www.facebook.com/events/661789477238565/, ,""," these parasites are still living it up off the hard workings mans money this guy ruined a whole familys life the parents used all their retirement money to fund visas for the family to live here and this maggot took their money and ran, perhaps everyone should go to see him at his disco event and ask him for their money back the event is at the Blue 42 Sports Grill , Winter Garden, Florida on July 12th @ 9pm see you there     ",  Attorneys General 
